Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/event - dealer/1. event-dealer,Chrome 121.0.0.0,,,2024-02-02 10:25:56,2024-02-02 10:25:58,1.931s,FAILED
"baseDir = System.getProperty(""user.dir"")",Chrome 121.0.0.0,,,2024-02-02 10:25:56,2024-02-02 10:25:56,0.000s,PASSED
"click(findTestObject(""CMS/Page_Dashboard/sidebar-dashboard""))",Chrome 121.0.0.0,,,2024-02-02 10:25:56,2024-02-02 10:25:57,0.416s,PASSED
"takeScreenshot(baseDir + sspathP17 + ""\"" + ""Skenario 12.1 Dashboard - Sidebar"" + "".png"", STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-02 10:25:57,2024-02-02 10:25:57,0.464s,PASSED
"click(findTestObject(""Object Repository/CMS/event_kanwil/sub_menu_dinamis"", [""index"":""event_mapping_dealer""]))",Chrome 121.0.0.0,,,2024-02-02 10:25:57,2024-02-02 10:25:58,0.684s,FAILED
,,,,,,,
Test Cases/event - dealer/2. verifikasi data,Chrome 121.0.0.0,,,2024-02-02 10:25:58,2024-02-02 10:26:02,3.693s,PASSED
"baseDir = System.getProperty(""user.dir"")",Chrome 121.0.0.0,,,2024-02-02 10:25:58,2024-02-02 10:25:58,0.000s,PASSED
"takeScreenshot(baseDir + sspathP17 + ""\"" + matriks + ""\"" + ""Skenario 12.2 field kosong"" + "".png"", STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-02 10:25:58,2024-02-02 10:25:59,0.402s,PASSED
"setText(findTestObject(""CMS/Page_Dashboard/search bar""), nama_event)",Chrome 121.0.0.0,,,2024-02-02 10:25:59,2024-02-02 10:26:00,0.806s,PASSED
delay(1),Chrome 121.0.0.0,,,2024-02-02 10:26:00,2024-02-02 10:26:01,1.011s,PASSED
"takeScreenshot(baseDir + sspathP17 + ""\"" + matriks + ""\"" + ""Skenario 12.3 nama terisi"" + "".png"", STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-02 10:26:01,2024-02-02 10:26:01,0.410s,PASSED
"setText(findTestObject(""CMS/Page_Dashboard/search bar""), nama_event)",Chrome 121.0.0.0,,,2024-02-02 10:26:01,2024-02-02 10:26:02,0.669s,PASSED
,,,,,,,
Test Cases/event - dealer/3. edit data dealer,Chrome 121.0.0.0,,,2024-02-02 10:26:02,2024-02-02 10:26:43,41.129s,FAILED
"baseDir = System.getProperty(""user.dir"")",Chrome 121.0.0.0,,,2024-02-02 10:26:02,2024-02-02 10:26:02,0.000s,PASSED
delay(1),Chrome 121.0.0.0,,,2024-02-02 10:26:02,2024-02-02 10:26:03,1.011s,PASSED
"setText(findTestObject(""CMS/Page_Dashboard/search bar""), nama_event)",Chrome 121.0.0.0,,,2024-02-02 10:26:03,2024-02-02 10:26:04,0.869s,PASSED
delay(1),Chrome 121.0.0.0,,,2024-02-02 10:26:04,2024-02-02 10:26:05,1.000s,PASSED
"takeScreenshot(baseDir + sspathP17 + ""\"" + matriks + ""\"" + ""Skenario 10 nama terisi"" + "".png"", STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-02 10:26:05,2024-02-02 10:26:06,0.454s,PASSED
"click(findTestObject(""Object Repository/CMS/Page_Master Event/Page_Master Event/button-edit""))",Chrome 121.0.0.0,,,2024-02-02 10:26:06,2024-02-02 10:26:11,5.038s,PASSED
"takeScreenshot(baseDir + sspathP17 + ""\"" + matriks + ""\"" + ""Skenario 10 edit page"" + "".png"", STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-02 10:26:11,2024-02-02 10:26:12,0.848s,PASSED
"dealers = toString().split(""\+"")",Chrome 121.0.0.0,,,2024-02-02 10:26:12,2024-02-02 10:26:12,0.000s,PASSED
for (def dealer : dealers),Chrome 121.0.0.0,,,2024-02-02 10:26:12,2024-02-02 10:26:43,31.358s,FAILED
,,,,,,,
Test Cases/event-kanwil/1. event-kanwil,Chrome 121.0.0.0,,,2024-02-02 10:26:43,2024-02-02 10:27:18,34.867s,FAILED
"baseDir = System.getProperty(""user.dir"")",Chrome 121.0.0.0,,,2024-02-02 10:26:43,2024-02-02 10:26:43,0.000s,PASSED
"click(findTestObject(""CMS/Page_Dashboard/sidebar-dashboard""))",Chrome 121.0.0.0,,,2024-02-02 10:26:43,2024-02-02 10:26:44,0.483s,PASSED
"takeScreenshot(baseDir + sspathP17 + ""\"" + ""Skenario 12.1 Dashboard - Sidebar"" + "".png"", STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-02 10:26:44,2024-02-02 10:26:44,0.502s,PASSED
"click(findTestObject(""Object Repository/CMS/event_kanwil/sub_menu_dinamis"", [""index"":""event_mapping_kanwil_kcu""]))",Chrome 121.0.0.0,,,2024-02-02 10:26:44,2024-02-02 10:27:18,33.464s,FAILED
,,,,,,,
Test Cases/event-kanwil/2. verifikasi data,Chrome 121.0.0.0,,,2024-02-02 10:27:18,2024-02-02 10:27:21,3.671s,PASSED
"baseDir = System.getProperty(""user.dir"")",Chrome 121.0.0.0,,,2024-02-02 10:27:18,2024-02-02 10:27:18,0.000s,PASSED
"takeScreenshot(baseDir + sspathP17 + ""\"" + matriks + ""\"" + ""Skenario 12.2 field kosong"" + "".png"", STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-02 10:27:18,2024-02-02 10:27:19,0.493s,PASSED
"setText(findTestObject(""CMS/Page_Dashboard/search bar""), nama_event)",Chrome 121.0.0.0,,,2024-02-02 10:27:19,2024-02-02 10:27:19,0.619s,PASSED
delay(1),Chrome 121.0.0.0,,,2024-02-02 10:27:19,2024-02-02 10:27:20,1.006s,PASSED
"takeScreenshot(baseDir + sspathP17 + ""\"" + matriks + ""\"" + ""Skenario 12.3 nama terisi"" + "".png"", STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-02 10:27:20,2024-02-02 10:27:21,0.514s,PASSED
"setText(findTestObject(""CMS/Page_Dashboard/search bar""), nama_event)",Chrome 121.0.0.0,,,2024-02-02 10:27:21,2024-02-02 10:27:21,0.632s,PASSED
,,,,,,,
Test Cases/event-kanwil/3. edit data,Chrome 121.0.0.0,,,2024-02-02 10:27:22,2024-02-02 10:27:57,35.567s,FAILED
"baseDir = System.getProperty(""user.dir"")",Chrome 121.0.0.0,,,2024-02-02 10:27:22,2024-02-02 10:27:22,0.000s,PASSED
"kcuIndex = [1, 12, 25, 38, 51, 62, 72, 83, 94, 107, 117, 125, 136]",Chrome 121.0.0.0,,,2024-02-02 10:27:22,2024-02-02 10:27:22,0.001s,PASSED
"subSkenario = [""a"", ""b"", ""c""]",Chrome 121.0.0.0,,,2024-02-02 10:27:22,2024-02-02 10:27:22,0.000s,PASSED
"for ([i = 0, i < 3, (i++)])",Chrome 121.0.0.0,,,2024-02-02 10:27:22,2024-02-02 10:27:57,35.113s,FAILED
,,,,,,,
Test Cases/event-kanwil/4. verifikasi data,Chrome 121.0.0.0,,,2024-02-02 10:27:57,2024-02-02 10:28:02,4.856s,PASSED
"baseDir = System.getProperty(""user.dir"")",Chrome 121.0.0.0,,,2024-02-02 10:27:58,2024-02-02 10:27:58,0.001s,PASSED
delay(1),Chrome 121.0.0.0,,,2024-02-02 10:27:58,2024-02-02 10:27:59,1.006s,PASSED
"takeScreenshot(baseDir + sspathP17 + ""\"" + matriks + ""\"" + ""Skenario 14.2 field kosong"" + "".png"", STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-02 10:27:59,2024-02-02 10:27:59,0.496s,PASSED
"setText(findTestObject(""CMS/Page_Dashboard/search bar""), nama_event)",Chrome 121.0.0.0,,,2024-02-02 10:27:59,2024-02-02 10:28:00,0.794s,PASSED
delay(1),Chrome 121.0.0.0,,,2024-02-02 10:28:00,2024-02-02 10:28:01,1.012s,PASSED
"takeScreenshot(baseDir + sspathP17 + ""\"" + matriks + ""\"" + ""Skenario 14.3 nama terisi"" + "".png"", STOP_ON_FAILURE)",Chrome 121.0.0.0,,,2024-02-02 10:28:01,2024-02-02 10:28:01,0.448s,PASSED
"setText(findTestObject(""CMS/Page_Dashboard/search bar""), """")",Chrome 121.0.0.0,,,2024-02-02 10:28:01,2024-02-02 10:28:02,0.687s,PASSED
,,,,,,,
Test Cases/event-kanwil/4. check sort,Chrome 121.0.0.0,,,2024-02-02 10:28:02,2024-02-02 10:28:35,32.617s,FAILED
"baseDir = System.getProperty(""user.dir"")",Chrome 121.0.0.0,,,2024-02-02 10:28:02,2024-02-02 10:28:02,0.001s,PASSED
"click(findTestObject(""Object Repository/CMS/Page_Master Sorting/sorting_Nama Event""))",Chrome 121.0.0.0,,,2024-02-02 10:28:02,2024-02-02 10:28:35,32.238s,FAILED
